"ProjectID","Address","Project Name","Prior Site Name","Street Number","Street Name","Project Description","Neighborhood","Project Stage","Year Complete","Developer Name","Zoning","Planning Board Special Permit","Building Permit","Total GFA","Lot Area","FAR","Primary Use","Residential Units","Hotel Rooms","Note","Latitude","Longitude","Coordinates"
"41","1 Hampshire Street","Draper Labs","","1","Hampshire Street","","3 - Wellington Harrington","Complete","2006","Leggett McCall/Draper","IB","PB182","","156,700","101,190","3.20","Office/R&D",,," ","42.36523244084","-71.09006452289","POINT (-71.0900645228903 42.3652324408355)"
"47","310-324 Rindge Avenue","Brickworks","","310-324","Rindge Avenue","","11 - North Cambridge","Complete","2006","Brickworks LLC","C-1A/MXR?","PB186","","153,730","153,207","1.05","Residential","102",," ","42.39225032235","-71.1370935088","POINT (-71.1370935088014 42.3922503223547)"
"245","60 Aberdeen Avenue","60 Aberdeen Avenue","","60","Aberdeen Avenue","","10 - West Cambridge","Complete","2006","Prospectus, LLC","C-1/MXR","N/A","305074-007824","63,658","65,290","0.75","Residential","55",," ","42.3768896934","-71.14750900206","POINT (-71.147509002064 42.3768896933977)"
"261","350 Third Street","Cambridge Research Park - Watermark 1","","350","Third Street","","1 - East Cambridge","Complete","2006","Twining Properties","O-3/PUD-3","PB141","","357,000","48,106","3.00","Residential","321",," ","42.36367535649","-71.08335307351","POINT (-71.0833530735145 42.3636753564894)"
"263","2377-2399 Massachusetts Avenue","Trolley Square Housing","","2377-2399","Massachusetts Avenue","","11 - North Cambridge","Complete","2006","HRI","BA-2","","","55,854","37,645","0.00","Residential","40",," ","42.39711480063","-71.12965325555","POINT (-71.129653255546 42.3971148006261)"
"264","390 Rindge Avenue","Alewife Brook Condos II","","390","Rindge Avenue","","11 - North Cambridge","Complete","2006","JAS","C-1A/C-2","","","10,662","8,448","0.00","Residential","8",," ","42.393734517","-71.13924081634","POINT (-71.1392408163376 42.3937345170014)"
"267","773 Concord Avenue","773 Concord Avenue","","773","Concord Avenue","","12 - Cambridge Highlands","Complete","2006","VRL Realty Trust","C-2","PB146","","31,359","17,896","0.00","Residential","25",," ","42.39077165173","-71.15461436937","POINT (-71.1546143693721 42.3907716517333)"
"273","250 Massachusetts Avenue","250 Massachusetts Avenue","","250","Massachusetts Avenue","","2 - MIT / Area 2","Complete","2006","Novartis Services","SD-7/CSOD","PB173","","65,319","8,709","3.54","Office/R&D",,," ","42.36159289838","-71.09757584005","POINT (-71.0975758400457 42.3615928983788)"
"287","2495 Massachusetts Avenue","2495 Massachusetts Avenue","","2495","Massachusetts Avenue","","11 - North Cambridge","Complete","2006","Just A Start","B/BA-2","","","18,425","29,565","0.00","Residential","14",," ","42.39923571371","-71.13224531131","POINT (-71.1322453113052 42.3992357137104)"
"24","301 Binney Street","301 Binney Street","","301","Binney Street","","1 - East Cambridge","Complete","2007","Biomed Realty Trust","IA-1/IB-1","PB174","","268,779","165,110","3.00","Office/R&D",,," ","42.36658421788","-71.08796794503","POINT (-71.0879679450326 42.3665842178828)"
"248","113 Richdale Avenue","Richdale Place Cohousing","","113","Richdale Avenue","","9 - Neighborhood 9","Complete","2007","Oaktree Development","C-1A","PB201","","29,775","18,460","1.61","Residential","20",," ","42.38911312725","-71.12524563822","POINT (-71.1252456382171 42.3891131272468)"
"249","Grant & Cowperthwaite Streets / Harvard Housing","Harvard Housing","","","Grant & Cowperthwaite Streets / Harvard Housing","","7 - Riverside","Complete","2007","Harvard Real Estate Services","","PB199","","126,765","165,731","3.07","Residential",,," ","42.36953128068","-71.11642507578","POINT (-71.1164250757771 42.3695312806775)"
"262","15 Oxford Street","Harvard LISE Building","","15","Oxford Street","","8 - Baldwin","Complete","2007","Harvard University","C-3","PB191","","118,800","0","1.58","Institutional",,," ","42.37741003912","-71.11674043432","POINT (-71.1167404343194 42.3774100391216)"
"266","1 Russell Street","1 Russell Street","","1","Russell Street","","11 - North Cambridge","Complete","2007","Quadrant Real Estate","BA-2/B","","","32,023","22,536","0.00","Residential","32",," ","42.39206086973","-71.12362522216","POINT (-71.1236252221577 42.3920608697311)"
"272","110 Second Street","110 Second Street","","110","Second Street","","1 - East Cambridge","Complete","2007","Charles Passage, LLC","IA-1","","","37,729","19,995","1.95","Residential","29",," ","42.3677541556","-71.07920743544","POINT (-71.0792074354368 42.3677541556005)"
"276","18-24 Bay State Road","18-24 Bay State Road","","18-24","Bay State Road","","9 - Neighborhood 9","Complete","2007","Bay State Loft, LLC","IA-1","","","24,000","12,443","1.95","Residential","23",," ","42.38705328218","-71.14013406942","POINT (-71.1401340694208 42.3870532821847)"
"279","2440 Massachusetts Avenue","2440 Massachusetts Avenue","","2440","Massachusetts Avenue","","11 - North Cambridge","Complete","2007","Cambridge Point Realty Trust","BA-2/SD-2","","","40,000","25,000","1.75","Residential","41",," ","42.39794662571","-71.13141808579","POINT (-71.1314180857903 42.3979466257111)"
"282","25-45 Blackstone Street","Switchhouse Housing","","25-45","Blackstone Street","","7 - Riverside","Complete","2007","Harvard University","C-1","PB207","","41,783","44,080","0.95","Residential","33",," ","42.36377210057","-71.1140047374","POINT (-71.1140047373973 42.3637721005651)"
"284","2101-2103 Massachusetts Avenue","VFW Housing","","2101-2103","Massachusetts Avenue","","11 - North Cambridge","Complete","2007","CASCAP","B","","","7,800","6,316","0.00","Residential","9",," ","42.39167106904","-71.12348406478","POINT (-71.123484064775 42.3916710690384)"
"292","199-209 Columbia Street","Columbia Court","","199-209","Columbia Street","","4 - The Port/Area IV","Complete","2007","Just A Start Corp","BA/C-1","","","13,241","13,956","1.18","Residential","13",," ","42.36824106782","-71.09729360492","POINT (-71.0972936049197 42.3682410678225)"
"9","273 First Street","Kendall Square Electric Plant","","273","First Street","","1 - East Cambridge","Complete","2008","Mirant New England","O-3A","PB-233","","11,800","168,162","0.00","Utilities",,," ","42.36312553095","-71.08023273221","POINT (-71.0802327322139 42.3631255309548)"
"33","1 Leighton Street","Avalon Bay North Point - Avalon North Point","","1","Leighton Street","FAR includes original plans for Phase II building, since reduced in size.","1 - East Cambridge","Complete","2008","C.E. Smith/Archstone Dev","NP/PUD-6","PB175","206055-022327","426,000","247,431","3.77","Residential","426",,"FAR includes original plans for Phase II building, since reduced in size. ","42.37006121459","-71.07338379088","POINT (-71.0733837908817 42.3700612145933)"
"45","1979 Massachusetts Avenue","1979 Massachusetts Avenue","","1979","Massachusetts Avenue","","11 - North Cambridge","Complete","2008","Sam Azzam","BC/B","","","13,900","5,832","2.40","Residential","15",," ","42.39032173722","-71.12071348062","POINT (-71.1207134806249 42.3903217372206)"
"250","870-888 Memorial Drive","Harvard Affiliate Housing","Mahoney's","870-888","Memorial Drive","","7 - Riverside","Complete","2008","Harvard Real Estate Services","","PB200","","140,652","98,828","3.10","Residential","18",," ","42.36483770459","-71.11525783271","POINT (-71.1152578327105 42.3648377045882)"
"252","21 Brookline Street","21 Brookline Street","","21","Brookline Street","","5 - Cambridgeport","Complete","2008","1st Cambridge Real Estate","C-1/C-2A/CSOD","PB202","","40,755","18,256","2.00","Residential","49",," ","42.36325230794","-71.10220411297","POINT (-71.1022041129696 42.3632523079364)"
"255","24 Oxford Street","Harvard NW Lab Building","","24","Oxford Street","","8 - Baldwin","Complete","2008","Harvard University","C-3","PB204","","410,000","1,132,560","2.12","Institutional",,," ","42.37819199465","-71.11559679324","POINT (-71.1155967932368 42.3781919946528)"
"258","1 Earhart Street","Cambridge Crossing (North Point) - Building S/Sierra","","1","Earhart Street","FAR for overall North Point development.","1 - East Cambridge","Complete","2008","JonesLangLaSalle-GuilfordTransport","NP/PUD-6","PB179","","113,955","19,500","2.66","Residential","99",,"FAR for overall North Point development. ","42.371112","-71.075052","POINT (-71.0750519999999 42.3711119999999)"
"259","2 Earhart Street","Cambridge Crossing (North Point) - Building T/Tango","","2","Earhart Street","FAR for overall North Point development.","1 - East Cambridge","Complete","2008","JonesLangLaSalle-GuilfordTransport","NP/PUD-6","PB179","","236,223","32,000","2.66","Residential","230",,"FAR for overall North Point development. ","42.370843","-71.073593","POINT (-71.073593 42.370843)"
"280","330 Mount Auburn Street","Mt. Auburn Hospital Acute Care Bldg/Parking Garage","","330","Mount Auburn Street","","10 - West Cambridge","Complete","2008","Mt. Auburn Hospital","C-1/C-3","PB209","","180,900","367,181","1.56","Hospital",,," ","42.37460530904","-71.13584920061","POINT (-71.1358492006121 42.3746053090363)"
"283","20 Cpl. McTernan Street","Phase 1","Blessed Sacrament Church","20","Cpl. McTernan Street","","5 - Cambridgeport","Complete","2008","Pearl St. LLC","C","PB211","","42,059","30,174","2.90","Residential","23",," ","42.36093772302","-71.10787185003","POINT (-71.1078718500269 42.3609377230202)"
"285","37 Wheeler Street","37 Wheeler Street","Baker Building","37","Wheeler Street","","12 - Cambridge Highlands","Complete","2008","World 114 Nomine Trust","BC","","","57,500","52,800","0.00","Residential","72",," ","42.38963896126","-71.14464737142","POINT (-71.1446473714195 42.3896389612584)"
"296","235 Albany Street","MIT Graduate Student Dormitory","","235","Albany Street","","2 - MIT / Area 2","Complete","2008","MIT","SD-8","PB215","","246,900","143,910","1.71","Institutional",,," ","42.35886463936","-71.10070156998","POINT (-71.1007015699763 42.3588646393604)"
"298","479 Concord Avenue","479 Concord Avenue","","479","Concord Avenue","","9 - Neighborhood 9","Complete","2008","Shelter, Inc.","C-1A/B","","","3,700","5,865","0.00","Residential","14",," ","42.38677279273","-71.14038090177","POINT (-71.1403809017701 42.3867727927252)"
"304","1 First Street","1 First Street","","1","First Street","","1 - East Cambridge","Complete","2008","Leggat McCall Properties","?/PUD-4A","PB192","","297,006","72,418","4.10","Residential","196",," ","42.37015487104","-71.07813385557","POINT (-71.0781338555707 42.3701548710379)"
"305","239-241 Prospect Street","239-241 Prospect Street","","239-241","Prospect Street","","6 - Mid-Cambridge","Complete","2008","239 Prospect St., LLC","C-1","","12060340","9,600","12,792","0.75","Residential","8",," ","42.37127703949","-71.10004898147","POINT (-71.1000489814683 42.3712770394859)"
"308","182-190 Prospect Street","Prospect Court Phases 1/2","","182-190","Prospect Street","","4 - The Port/Area IV","Complete","2008","Prospect Street Housing Trust","C-1","N/A","507102-044625","9,274","31,498","0.93","Residential","11",," ","42.36994995152","-71.10042569659","POINT (-71.1004256965901 42.3699499515189)"
"51","303 Third Street","303 Third Street","","303","Third Street","","1 - East Cambridge","Complete","2009","Extell Cambridge LLC","PUD-KS/C-2B","PB189","","579,779","148,693","3.90","Residential","482",," ","42.36403220271","-71.08366232035","POINT (-71.0836623203534 42.364032202708)"
"278","280-290 River Street","280-290 River Street","","280-290","River Street","","5 - Cambridgeport","Complete","2009","Orwig Associates","C-1/BA-3","PB233","","22,418","25,127","0.95","Residential","17",," ","42.36224664514","-71.11308722345","POINT (-71.113087223449 42.3622466451422)"
"306","688 Huron Avenue","West Cambridge Youth Center","VFW","688","Huron Avenue","","13 - Strawberry Hill","Complete","2009","City of Cambridge","C-3","","207121-019203","31,000","28,592","1.08","Community Center",,," ","42.38036299848","-71.15430286522","POINT (-71.1543028652216 42.380362998483)"
"307","125-127 Harvard Street","125-127 Harvard Street","","125-127","Harvard Street","","4 - The Port/Area IV","Complete","2009","CASCAP Realty, Inc.","C-2B","","","37,213","10,200","0.00","Residential","24",," ","42.36525250523","-71.09330520775","POINT (-71.0933052077511 42.3652525052347)"
"309","823 Main Street","823 Main Street","","823","Main Street","","4 - The Port/Area IV","Complete","2009","Just A Start","BB","PB169","","13,356","5,950","2.28","Residential","10",," ","42.36340957731","-71.0977423359","POINT (-71.0977423359041 42.3634095773066)"
"313","178 Coolidge Hill","Shady Hill School Arts Center & Gym","","178","Coolidge Hill","","10 - West Cambridge","Complete","2009","Shady Hill School","A-2","","807095-016179","75,363","472,716","0.26","Institutional",,," ","42.37167435274","-71.13872015501","POINT (-71.1387201550061 42.3716743527358)"
"314","75 Amherst Street","MIT Media Lab","","75","Amherst Street","","2 - MIT / Area 2","Complete","2009","MIT","C-3B","PB168","607018","162,665","294,849","2.62","Institutional",,," ","42.36021154618","-71.08750013453","POINT (-71.0875001345267 42.3602115461829)"
"315","220 Alewife Brook Parkway","Hotel Tria Expansion","","220","Alewife Brook Parkway","","12 - Cambridge Highlands","Complete","2009","KW Cambridge Properties LLC","BA/AOD-5","PB230","","57,759","68,907","0.84","Hotel",,"52"," ","42.38849942762","-71.1423972058","POINT (-71.142397205795 42.3884994276188)"
"227","650 East Kendall Street","Cambridge Research Park - 650 East Kendall Street","","650","East Kendall Street","Parking in provided in Cambridge Research Park pooled facility.","1 - East Cambridge","Complete","2010","Biomed Realty Trust","O-3/PUD-3","PB141","","217,398","49,470","3.00","Office/R&D",,,"Parking in provided in Cambridge Research Park pooled facility. ","42.3645257329","-71.08107292366","POINT (-71.0810729236616 42.3645257329026)"
"240","449 Broadway","Main Library Expansion","","449","Broadway","","6 - Mid-Cambridge","Complete","2010","City of Cambridge","C-3/OS","PB193","","102,210","513,809","1.50","Government",,," ","42.37377577279","-71.11040378207","POINT (-71.1104037820654 42.3737757727924)"
"281","95 Harvey Street","95 Harvey Street","","95","Harvey Street","","11 - North Cambridge","Complete","2010","Michael O'Shea","SD-2","PB208","","13,739","8,514","1.61","Residential","8",," ","42.39740294197","-71.1333271061","POINT (-71.1333271061012 42.3974029419711)"
"299","100 Main Street","MIT Sloan School of Management","","100","Main Street","","2 - MIT / Area 2","Complete","2010","MIT","C-3B","PB225","","209,000","268,713","2.44","Institutional",,," ","42.36150888572","-71.08255252173","POINT (-71.0825525217262 42.3615088857211)"
"303","72 Hamilton Street","72 Hamilton Street","","72","Hamilton Street","","5 - Cambridgeport","Complete","2010","Peggy Morrissey","SD-10","PB226","","15,343","11,172","1.32","Residential","11",," ","42.3581676167","-71.10607000897","POINT (-71.1060700089743 42.3581676167025)"
"319","1663 Massachusetts Avenue","1663 Massachusetts Avenue","","1663","Massachusetts Avenue","","8 - Baldwin","Complete","2010","Lesley University","BA-2/C-1","","","34,700","18,980","1.81","Institutional",,," ","42.38181446822","-71.11951539617","POINT (-71.1195153961695 42.3818144682237)"
"330","10 Cpl. McTernan Street","Phase 2","Blessed Sacrament Church","10","Cpl. McTernan Street","","5 - Cambridgeport","Complete","2010","Pearl McTernan LLC","C","PB211","","49,302","30,174","3.27","Residential","20",," ","42.36067935573","-71.10746593395","POINT (-71.1074659339459 42.3606793557287)"
"332","1131 Massachusetts Avenue","1131 Massachusetts Avenue","","1131","Massachusetts Avenue","","6 - Mid-Cambridge","Complete","2010","Veritas LLC","C-2B","PB228","","11,077","6,330","1.75","Hotel",,"32"," ","42.37105839494","-71.11375504739","POINT (-71.1137550473899 42.3710583949378)"
"344","17-19 Tremont Street","also 188 Prospect StreetProspect Court Phases 3/4","","17-19","Tremont Street","","4 - The Port/Area IV","Complete","2010","Prospect Street Housing Trust","C-1","N/A","507102-044625","20,422","31,498","0.93","Residential","15",," ","42.36981741329","-71.09950337333","POINT (-71.0995033733342 42.3698174132885)"
"346","87 New Street","87 New Street","","87","New Street","","9 - Neighborhood 9","Complete","2010","Oaktree Development","IA-1","","","49,999","30,000","1.95","Residential","54",," ","42.38980279412","-71.13938287036","POINT (-71.1393828703593 42.3898027941215)"
"350","277 Broadway","277 Broadway","","277","Broadway","","4 - The Port/Area IV","Complete","2010","277 Broadway LLC","BA","","1209080-013841","12,831","8,626","0.00","Residential","9",," ","42.36804940836","-71.09741649845","POINT (-71.0974164984473 42.3680494083593)"
"300","1585 Massachusetts Avenue","Harvard Law School Expansion","","1585","Massachusetts Avenue","Parking spaces servemultiple buildings throughout Harvard campus.","8 - Baldwin","Complete","2011","Harvard University","C-3","PB221","707078-030893","234,000","1,343,528","1.71","Institutional",,,"Parking spaces servemultiple buildings throughout Harvard campus. ","42.37912156","-71.119740133","POINT (-71.1197401329998 42.37912156)"
"318","500 Main Street","MIT Cancer Research Center","","500","Main Street","171 parking spaces allocated from existing MIT parking pool.","2 - MIT / Area 2","Complete","2011","MIT","C-3B","PB232","608243-026682","308,756","2,012,983","2.01","Office/R&D",,,"171 parking spaces allocated from existing MIT parking pool. ","42.362483379","-71.089004152","POINT (-71.089004152 42.3624833789999)"
"321","1066 Cambridge Street","Elm Place","","1066","Cambridge Street","","3 - Wellington Harrington","Complete","2011","Just A Start","BA/C-1","N/A","309148-011420","27,732","16,084","1.60","Residential","19",," ","42.37292557","-71.095300857","POINT (-71.0953008569999 42.37292557)"
"353","126 Charles Street","126 Charles Street","","126","Charles Street","","1 - East Cambridge","Complete","2011","1st Charles LLC/Glanz Properties","C-1","PB249","1110150-015766","7,593","5,000","0.66","Residential","8",," ","42.367555515","-71.082071917","POINT (-71.0820719169999 42.3675555149999)"
"354","259 Harvard Street","Jackson Gardens Renovation","","259","Harvard Street","","6 - Mid-Cambridge","Complete","2011","Cambridge Housing Authority","C-1","N/A","810276-022718","55,668","43,565","1.28","Residential","45",," ","42.368468505","-71.101889609","POINT (-71.1018896089999 42.3684685050001)"
"359","60 Acorn Park Drive","Discovery Park - 200 Discovery Park/Forrester Building","","60","Acorn Park Drive","FAR is for entire Discovery Park development. Parking allocated from Discovery Park inventory.","11 - North Cambridge","Complete","2011","Bulfinch Company","SD-4","PB198","","235,000","1,154,420","0.61","Lab/R&D",,,"FAR is for entire Discovery Park development. Parking allocated from Discovery Park inventory. ","42.398260606","-71.148749476","POINT (-71.148749476 42.3982606060001)"
"380","90 Acorn Park Drive","Discovery Park - Discovery Park Garage A","","90","Acorn Park Drive","Garage not counted toward Discovery Park FAR. Includes severn surface parking spaces.","11 - North Cambridge","Complete","2011","Bulfinch Company","SD-4","PB198","","238,314","1,154,420",,"Parking Garage",,,"Garage not counted toward Discovery Park FAR. Includes severn surface parking spaces. ","42.397459616","-71.148088727","POINT (-71.148088727 42.3974596159999)"
"311","424-430 Windsor Street","424-430 Windsor Street","Immaculate Conception Church","424-430","Windsor Street","","3 - Wellington Harrington","Complete","2012","Just A Start","C-1","PB229","0811191-051098","20,856","15,704","1.32","Residential","14",," ","42.371355037","-71.093692496","POINT (-71.093692496 42.3713550370001)"
"341","625 Putnam Avenue","625 Putnam Avenue","","625","Putnam Avenue","","5 - Cambridgeport","Complete","2012","Homeowners Rehab, Inc.","SD-8A/C-1","PB240","1210065-039725","44,303","27,970","1.88","Residential","40",," ","42.356278781","-71.10634832","POINT (-71.1063483199998 42.3562787810001)"
"342","45-47 Yerxa Road","Phase 1A","St. John's Church","45-47","Yerxa Road","FAR based on Phases 1A, 1B, and 2. Project incldues 97 parking spaces for 63 units across all project phases.","11 - North Cambridge","Complete","2012","120 Realty Trust","B","PB203","105157-047114","15,372","100,068","0.76","Residential","19",,"FAR based on Phases 1A, 1B, and 2. Project incldues 97 parking spaces for 63 units across all project phases. ","42.39169849","-71.12932961","POINT (-71.1293296099999 42.3916984900001)"
"351","1063-1077 Massachusetts Avenue","1063-1077 Massachusetts Avenue","","1063-1077","Massachusetts Avenue","","6 - Mid-Cambridge","Complete","2012","Brighton Allston Properties","BB/HSOD","PB248","1210047-032973","31,952","8,954","3.57","Residential","20",," ","42.370354187","-71.113128979","POINT (-71.1131289789999 42.3703541869999)"
"391","42-54 Bay State Road","42-54 Bay State Road","","42-54","Bay State Road","Also BZA #10165.","9 - Neighborhood 9","Complete","2012","BSR LLC","C-1A","N/A","212118-009990","13,215","5,891","2.24","Residential","10",,"Also BZA #10165. ","42.387230771","-71.139529955","POINT (-71.1395299549999 42.387230771)"
