wikipedia_page_id,wikipedia_title,wikipedia_url,latitude,longitude,match_method,match_distance_meters,candidate_count,candidate_bldgids,matched_bldgid,confidence_status,decision_status,review_reason,previous_title,previous_latitude,previous_longitude
17696882,Buildings at 15–17 Lee Street,https://en.wikipedia.org/wiki/Buildings_at_15%E2%80%9317_Lee_Street,42.36863888888889,-71.10716666666666,contained,0.00,1,490-27,490-27,strong,approved,Preserved human approved decision.,,42.36863888888889,-71.10716666666666
17696908,"City Hall Historic District (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/City_Hall_Historic_District_(Cambridge,_Massachusetts)",42.36666666666667,-71.10555555555555,nearest,3.71,1,570-5,570-5,ambiguous,rejected,Preserved human rejected decision.,,42.36666666666667,-71.10555555555555
17697091,Cloverden,https://en.wikipedia.org/wiki/Cloverden,42.37905555555555,-71.1211111111111,contained,0.00,1,252-18,252-18,strong,approved,Preserved human approved decision.,,42.37905555555555,-71.1211111111111
17697125,Sara Foster Colburn House,https://en.wikipedia.org/wiki/Sara_Foster_Colburn_House,42.37005555555556,-71.11033333333333,contained,0.00,1,453-5,453-5,strong,approved,Preserved human approved decision.,,42.37005555555556,-71.11033333333333
17697141,"William Cook House (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/William_Cook_House_(Cambridge,_Massachusetts)",42.37916666666667,-71.13472222222222,nearest,11.39,1,229-42,229-41,ambiguous,approved,Preserved human approved decision.,,42.37916666666667,-71.13472222222222
17697153,Josiah Coolidge House,https://en.wikipedia.org/wiki/Josiah_Coolidge_House,42.37416666666667,-71.13833333333334,nearest,10.31,1,334-14,331-7,ambiguous,approved,Preserved human approved decision.,,42.37416666666667,-71.13833333333334
17697159,Craigie Arms,https://en.wikipedia.org/wiki/Craigie_Arms,42.373,-71.12291666666665,contained,0.00,1,380-1,380-1,strong,approved,Preserved human approved decision.,,42.373,-71.12291666666665
17697204,E. E. Cummings House,https://en.wikipedia.org/wiki/E._E._Cummings_House,42.37877777777778,-71.11069444444443,contained,0.00,1,257-9,257-9,strong,approved,Preserved human approved decision.,,42.37877777777778,-71.11069444444443
17697247,Anna Day House,https://en.wikipedia.org/wiki/Anna_Day_House,42.37861111111111,-71.15222222222222,nearest,12.21,1,254-32,254-22,ambiguous,approved,Preserved human approved decision.,,42.37861111111111,-71.15222222222222
17697281,Building at 259 Mount Auburn Street,https://en.wikipedia.org/wiki/Building_at_259_Mount_Auburn_Street,42.37493055555556,-71.13202777777776,contained,0.00,1,322-25,322-25,strong,approved,Preserved human approved decision.,,42.37493055555556,-71.13202777777776
17697307,Dana-Palmer House,https://en.wikipedia.org/wiki/Dana-Palmer_House,42.373,-71.11466666666666,contained,0.00,1,333-5,333-5,strong,approved,Preserved human approved decision.,,42.373,-71.11466666666666
17697339,Deane-Williams House,https://en.wikipedia.org/wiki/Deane-Williams_House,42.37222222222222,-71.10377777777778,contained,0.00,1,362-6,362-6,strong,approved,Preserved human approved decision.,,42.37222222222222,-71.10377777777778
17697369,DeRosay-McNamee House,https://en.wikipedia.org/wiki/DeRosay-McNamee_House,42.387277777777776,-71.12163888888888,contained,0.00,1,120-36,120-36,strong,approved,Preserved human approved decision.,,42.387277777777776,-71.12163888888888
17697397,"Edward Dodge House (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Edward_Dodge_House_(Cambridge,_Massachusetts)",42.37972222222222,-71.13138888888888,nearest,14.24,1,230-39,219-31,ambiguous,approved,Preserved human approved decision.,,42.37972222222222,-71.13138888888888
17697420,The Dunvegan,https://en.wikipedia.org/wiki/The_Dunvegan,42.38161111111111,-71.12002777777776,contained,0.00,1,220-3,220-3,strong,approved,Preserved human approved decision.,,42.38161111111111,-71.12002777777776
17697439,East Cambridge Historic District,https://en.wikipedia.org/wiki/East_Cambridge_Historic_District,42.37,-71.08083333333333,nearest,2.87,1,471-2,471-2,ambiguous,rejected,Preserved human rejected decision.,,42.37,-71.08083333333333
17697464,East Cambridge Savings Bank,https://en.wikipedia.org/wiki/East_Cambridge_Savings_Bank,42.37097222222222,-71.08097222222221,contained,0.00,1,447-5,447-5,strong,approved,Preserved human approved decision.,,42.37097222222222,-71.08097222222221
17697481,Asa Ellis House,https://en.wikipedia.org/wiki/Asa_Ellis_House,42.36338888888889,-71.10499999999999,contained,0.00,1,646-13,646-13,strong,approved,Preserved human approved decision.,,42.36338888888889,-71.10499999999999
17697501,R.H. Farwell House,https://en.wikipedia.org/wiki/R.H._Farwell_House,42.39344444444444,-71.12630555555555,contained,0.00,1,62-1,62-1,strong,approved,Preserved human approved decision.,,42.39344444444444,-71.12630555555555
17697563,Isaac Fay House,https://en.wikipedia.org/wiki/Isaac_Fay_House,42.373222222222225,-71.10194444444444,contained,0.00,1,364-16,364-16,strong,approved,Preserved human approved decision.,,42.373222222222225,-71.10194444444444
17697585,Ernst Flentje House,https://en.wikipedia.org/wiki/Ernst_Flentje_House,42.35911111111111,-71.11144444444444,contained,0.00,1,712-6,712-6,strong,approved,Preserved human approved decision.,,42.35911111111111,-71.11144444444444
17697608,Follen Street Historic District,https://en.wikipedia.org/wiki/Follen_Street_Historic_District,42.37861111111111,-71.12333333333332,contained,0.00,1,252-30,252-30,strong,rejected,Preserved human rejected decision.,,42.37861111111111,-71.12333333333332
17697654,Fort Washington (Massachusetts),https://en.wikipedia.org/wiki/Fort_Washington_(Massachusetts),42.35655555555556,-71.10427777777777,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.35655555555556,-71.10427777777777
17697667,Fresh Pond Hotel,https://en.wikipedia.org/wiki/Fresh_Pond_Hotel,42.38291666666667,-71.14102777777778,contained,0.00,1,199-7,199-7,strong,approved,Preserved human approved decision.,,42.38291666666667,-71.14102777777778
17697694,David Frost House,https://en.wikipedia.org/wiki/David_Frost_House,42.383361111111114,-71.12213888888888,contained,0.00,1,179-16,179-16,strong,approved,Preserved human approved decision.,,42.383361111111114,-71.12213888888888
17697716,Elizabeth Frost Tenanthouse,https://en.wikipedia.org/wiki/Elizabeth_Frost_Tenanthouse,42.383583333333334,-71.12172222222222,contained,0.00,1,179-12,179-12,strong,approved,Preserved human approved decision.,,42.383583333333334,-71.12172222222222
17697742,Walter Frost House,https://en.wikipedia.org/wiki/Walter_Frost_House,42.38602777777778,-71.11722222222221,contained,0.00,1,134-11,134-11,strong,approved,Preserved human approved decision.,,42.38602777777778,-71.11722222222221
17703988,"George Gale House (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/George_Gale_House_(Cambridge,_Massachusetts)",42.36841666666667,-71.10577777777777,contained,0.00,1,506-18,506-18,strong,approved,Preserved human approved decision.,,42.36841666666667,-71.10577777777777
17704015,Garfield Street Historic District,https://en.wikipedia.org/wiki/Garfield_Street_Historic_District,42.38388888888889,-71.11833333333333,contained,0.00,1,173-32,173-32,strong,rejected,Preserved human rejected decision.,,42.38388888888889,-71.11833333333333
17704027,Gray Gardens East and West Historic District,https://en.wikipedia.org/wiki/Gray_Gardens_East_and_West_Historic_District,42.38361111111111,-71.1286111111111,nearest,11.72,1,159-35,159-35,ambiguous,rejected,Preserved human rejected decision.,,42.38361111111111,-71.1286111111111
17704037,"Greek Revival Cottage (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Greek_Revival_Cottage_(Cambridge,_Massachusetts)",42.39438888888889,-71.12983333333332,contained,0.00,1,43-54,43-54,strong,approved,Preserved human approved decision.,,42.39438888888889,-71.12983333333332
17704054,Hall Tavern,https://en.wikipedia.org/wiki/Hall_Tavern,42.38308333333333,-71.12938888888888,contained,0.00,1,186-6,186-6,strong,approved,Preserved human approved decision.,,42.38308333333333,-71.12938888888888
17704077,Richard Hapgood House,https://en.wikipedia.org/wiki/Richard_Hapgood_House,42.37166666666667,-71.11333333333333,contained,0.00,1,408-4,408-4,strong,approved,Preserved human approved decision.,,42.37166666666667,-71.11333333333333
17704096,Harvard Houses Historic District,https://en.wikipedia.org/wiki/Harvard_Houses_Historic_District,42.37,-71.11805555555554,nearest,1.84,1,437-8,437-8,ambiguous,rejected,Preserved human rejected decision.,,42.37,-71.11805555555554
17704109,Harvard Street Historic District,https://en.wikipedia.org/wiki/Harvard_Street_Historic_District,42.37075,-71.1093611111111,nearest,12.65,1,466-6,466-6,ambiguous,rejected,Preserved human rejected decision.,,42.37075,-71.1093611111111
17704131,Harvard Union,https://en.wikipedia.org/wiki/Harvard_Union,42.37258333333333,-71.11455555555555,contained,0.00,1,333-7,333-7,strong,approved,Preserved human approved decision.,,42.37258333333333,-71.11455555555555
17704147,Hastings Square Historic District,https://en.wikipedia.org/wiki/Hastings_Square_Historic_District,42.35638888888889,-71.11,contained,0.00,1,733-27,733-27,strong,rejected,Preserved human rejected decision.,,42.35638888888889,-71.11
17704171,Col. Thomas Wentworth Higginson House,https://en.wikipedia.org/wiki/Col._Thomas_Wentworth_Higginson_House,42.38027777777778,-71.13055555555555,nearest,2.34,1,999-1693,219-21,ambiguous,approved,Preserved human approved decision.,,42.38027777777778,-71.13055555555555
17704196,Henderson Carriage Repository,https://en.wikipedia.org/wiki/Henderson_Carriage_Repository,42.391555555555556,-71.12305555555555,contained,0.00,1,74-28,74-28,strong,approved,Preserved human approved decision.,,42.391555555555556,-71.12305555555555
17704244,Aaron Hill House,https://en.wikipedia.org/wiki/Aaron_Hill_House,42.37616666666667,-71.12899999999999,contained,0.00,1,291-31,291-31,strong,approved,Preserved human approved decision.,,42.37616666666667,-71.12899999999999
17704326,Joseph Holmes House,https://en.wikipedia.org/wiki/Joseph_Holmes_House,42.37166666666667,-71.14,nearest,9.30,1,387-19,387-16,ambiguous,approved,Preserved human approved decision.,,42.37166666666667,-71.14
17704352,Homer-Lovell House,https://en.wikipedia.org/wiki/Homer-Lovell_House,42.38547222222222,-71.11774999999999,contained,0.00,1,131-28,131-28,strong,approved,Preserved human approved decision.,,42.38547222222222,-71.11774999999999
17704381,Hooper-Eliot House,https://en.wikipedia.org/wiki/Hooper-Eliot_House,42.379194444444444,-71.13672222222223,contained,0.00,1,234-39,234-39,strong,approved,Preserved human approved decision.,,42.379194444444444,-71.13672222222223
17704397,"Howe House (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Howe_House_(Cambridge,_Massachusetts)",42.377944444444445,-71.13327777777778,contained,0.00,1,276-17,276-17,strong,approved,Preserved human approved decision.,,42.377944444444445,-71.13327777777778
17704432,F. A. Kennedy Steam Bakery,https://en.wikipedia.org/wiki/F._A._Kennedy_Steam_Bakery,42.36277777777778,-71.10138888888888,contained,0.00,1,652-1,652-1,strong,approved,Preserved human approved decision.,,42.36277777777778,-71.10138888888888
17704467,Lawrence Soule House,https://en.wikipedia.org/wiki/Lawrence_Soule_House,42.39248611111111,-71.12320833333332,contained,0.00,1,72-9,72-9,strong,approved,Preserved human approved decision.,,42.39248611111111,-71.12320833333332
17704493,Wyeth Brickyard Superintendent's House,https://en.wikipedia.org/wiki/Wyeth_Brickyard_Superintendent%27s_House,42.39361111111111,-71.13722222222223,contained,0.00,1,59-14,59-14,strong,approved,Preserved human approved decision.,,42.39361111111111,-71.13722222222223
17704537,H. Langford Warren House,https://en.wikipedia.org/wiki/H._Langford_Warren_House,42.38777777777778,-71.12833333333333,nearest,8.20,1,999-2420,201-8,ambiguous,approved,Preserved human approved decision.,,42.38777777777778,-71.12833333333333
17704595,Clifton Merriman Post Office Building,https://en.wikipedia.org/wiki/Clifton_Merriman_Post_Office_Building,42.36633333333334,-71.10602777777777,contained,0.00,1,575-4,575-4,strong,approved,Preserved human approved decision.,,42.36633333333334,-71.10602777777777
17704656,Benjamin Hoyt House,https://en.wikipedia.org/wiki/Benjamin_Hoyt_House,42.370777777777775,-71.08452777777778,nearest,0.58,1,458-12,458-9,ambiguous,approved,Preserved human approved decision.,,42.370777777777775,-71.08452777777778
17704690,Hubbard Park Historic District,https://en.wikipedia.org/wiki/Hubbard_Park_Historic_District,42.376666666666665,-71.13166666666666,contained,0.00,1,294-14,294-14,strong,rejected,Preserved human rejected decision.,,42.376666666666665,-71.13166666666666
17704730,The Jarvis,https://en.wikipedia.org/wiki/The_Jarvis,42.38011111111111,-71.11758333333333,contained,0.00,1,243-20,243-20,strong,approved,Preserved human approved decision.,,42.38011111111111,-71.11758333333333
17704758,William R. Jones House,https://en.wikipedia.org/wiki/William_R._Jones_House,42.37008333333333,-71.1063611111111,contained,0.00,1,448-29,448-29,strong,approved,Preserved human approved decision.,,42.37008333333333,-71.1063611111111
17704777,Kidder–Sargent–McCrehan House,https://en.wikipedia.org/wiki/Kidder%E2%80%93Sargent%E2%80%93McCrehan_House,42.39319444444445,-71.13055555555555,contained,0.00,1,68-2,68-2,strong,approved,Preserved human approved decision.,,42.39319444444445,-71.13055555555555
17704806,Chester Kingsley House,https://en.wikipedia.org/wiki/Chester_Kingsley_House,42.39341666666667,-71.1243611111111,contained,0.00,1,63-1,63-1,strong,approved,Preserved human approved decision.,,42.39341666666667,-71.1243611111111
17704834,Lechmere Point Corporation Houses,https://en.wikipedia.org/wiki/Lechmere_Point_Corporation_Houses,42.37166666666667,-71.08027777777778,contained,0.00,1,422-10,400-6,strong,approved,Preserved human approved decision.,,42.37166666666667,-71.08027777777778
17704869,Rufus Lamson House,https://en.wikipedia.org/wiki/Rufus_Lamson_House,42.367777777777775,-71.09383333333332,contained,0.00,1,550-2,550-2,strong,approved,Preserved human approved decision.,,42.367777777777775,-71.09383333333332
17704882,Kirkland Place Historic District,https://en.wikipedia.org/wiki/Kirkland_Place_Historic_District,42.378055555555555,-71.11416666666666,nearest,4.73,1,241-43,241-43,ambiguous,rejected,Preserved human rejected decision.,,42.378055555555555,-71.11416666666666
17704906,"The Larches (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/The_Larches_(Cambridge,_Massachusetts)",42.376583333333336,-71.14241666666668,contained,0.00,1,292-9,292-9,strong,approved,Preserved human approved decision.,,42.376583333333336,-71.14241666666668
17704921,Littlefield-Roberts House,https://en.wikipedia.org/wiki/Littlefield-Roberts_House,42.37305555555555,-71.11388888888888,nearest,2.84,1,349-18,349-16,ambiguous,approved,Preserved human approved decision.,,42.37305555555555,-71.11388888888888
17704939,"Lowell School (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Lowell_School_(Cambridge,_Massachusetts)",42.375416666666666,-71.13347222222222,contained,0.00,1,297-49,297-49,strong,approved,Preserved human approved decision.,,42.375416666666666,-71.13347222222222
17704949,Joseph Lovering House,https://en.wikipedia.org/wiki/Joseph_Lovering_House,42.376666666666665,-71.11261111111111,contained,0.00,1,299-3,299-3,strong,approved,Preserved human approved decision.,,42.376666666666665,-71.11261111111111
17704970,Lovell Block,https://en.wikipedia.org/wiki/Lovell_Block,42.38780555555555,-71.119,contained,0.00,1,112-1,112-1,strong,approved,Preserved human approved decision.,,42.38780555555555,-71.119
