building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_candidate_bldgids
alewife-brook-pkwy_45,45 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1931,4,review,manual_review,2,2,2-1|2-3,45 Alewife Brook Pkwy,Alewife Brook Pkwy,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,
alewife-brook-pkwy_105,105 Alewife Brook Parkway,Alewife Brook Parkway,Unclear,1982,7,unmatched,leave_unmatched,0,0,,,,,Classification is Unclear,,,,,,,,,
alewife-brook-pkwy_120r,120r Alewife Brook Parkway,Alewife Brook Parkway,Cross reference to another address,1871,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
alewife-brook-pkwy_121,121 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1952,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_127,127 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1954,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_130-138,130-138 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1956,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_133,133 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1950,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_139,139 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1952,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_140,140 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1956,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_143,143 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1951,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_149,149 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1961,1,accepted,auto_accept,1,1,44-12,149 Alewife Brook Pkwy,Alewife Brook Pkwy,44-12,Exact standardized address,,,,,,,,,
alewife-brook-pkwy_150,150 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1928,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_150_2,150 Alewife Brook Parkway,Alewife Brook Parkway,Unclear,1996,7,unmatched,leave_unmatched,0,0,,,,,Classification is Unclear,,,,,,,,,
alewife-brook-pkwy_161,161 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1973,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
alewife-brook-pkwy_168,168 Alewife Brook Parkway,Alewife Brook Parkway,"Addition, rear, or secondary building",1964,1,accepted,auto_accept,1,1,81-1,168 Alewife Brook Pkwy,Alewife Brook Pkwy,81-1,Exact standardized address,,,,,,,,,
alewife-brook-pkwy_170,170+ Alewife Brook Parkway,Alewife Brook Parkway,Razed,1845,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_175,175 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1950,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_176-210,176-210 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1962,2,accepted,usually_auto_accept,11,1,81-3,176 Alewife Brook Pkwy|178 Alewife Brook Pkwy|180 Alewife Brook Pkwy|184 Alewife Brook Pkwy|186 Alewife Brook Pkwy|190 Alewife Brook Pkwy|194 Alewife Brook Pkwy|198 Alewife Brook Pkwy|200 Alewife Brook Pkwy|202 Alewife Brook Pkwy,Alewife Brook Pkwy,81-3,Hail range contains Address Point number(s),,,,,,,,,
alewife-brook-pkwy_185,185 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1960,1,accepted,auto_accept,1,1,76-1,185 Alewife Brook Pkwy,Alewife Brook Pkwy,76-1,Exact standardized address,,,,,,,,,
alewife-brook-pkwy_195,195 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1958,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_199-201,199-201 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1962,2,accepted,usually_auto_accept,2,1,76-23,199 Alewife Brook Pkwy|201 Alewife Brook Pkwy,Alewife Brook Pkwy,76-23,Hail range contains Address Point number(s),,,,,,,,,
alewife-brook-pkwy_205,205 Alewife Brook Parkway,Alewife Brook Parkway,"Addition, rear, or secondary building",1955,1,accepted,auto_accept,1,1,76-21,205 Alewife Brook Pkwy,Alewife Brook Pkwy,76-21,Exact standardized address,,,,,,,,,
alewife-brook-pkwy_211,211 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1949,1,accepted,auto_accept,1,1,76-24,211 Alewife Brook Pkwy,Alewife Brook Pkwy,76-24,Exact standardized address,,,,,,,,,
alewife-brook-pkwy_215,215 Alewife Brook Parkway,Alewife Brook Parkway,Cross reference to another address,1949,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
alewife-brook-pkwy_220,220 Alewife Brook Parkway,Alewife Brook Parkway,Razed,1949,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
alewife-brook-pkwy_220-222,220-222 Alewife Brook Parkway,Alewife Brook Parkway,Current building,1962,2,accepted,usually_auto_accept,2,1,81-9,220 Alewife Brook Pkwy|222 Alewife Brook Pkwy,Alewife Brook Pkwy,81-9,Hail range contains Address Point number(s),,,,,,,,,
allen-dr_2-10,2-10 Allen Drive,Allen Drive,Cross reference to another address,,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
allen-dr_3,3 Allen Drive,Allen Drive,Razed,1876,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_3_2,3 Allen Drive,Allen Drive,Razed,1870,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_5-7,5-7 Allen Drive,Allen Drive,Current building,1849,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_9,9 Allen Drive,Allen Drive,Razed,1861,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_15-17,15-17 Allen Drive,Allen Drive,Current building,1879,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_17,17 Allen Drive,Allen Drive,Razed,1879,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_19-23,19-23 Allen Drive,Allen Drive,Current building,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_20,20 Allen Drive,Allen Drive,Razed,1883,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_20_2,20 Allen Drive,Allen Drive,Razed,1884,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_20_3,20 Allen Drive,Allen Drive,Cross reference to another address,1941,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
allen-dr_21-23,21-23 Allen Drive,Allen Drive,Razed,1922,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_22,22 Allen Drive,Allen Drive,Razed,1986,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_27,27 Allen Drive,Allen Drive,Razed,1958,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_30,30 Allen Drive,Allen Drive,Razed,1866,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_31,31 Allen Drive,Allen Drive,Razed,1827,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_31_2,31 Allen Drive,Allen Drive,Current building,1883,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_34-36,34-36 Allen Drive,Allen Drive,Razed,1866,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_38-44,38-44 Allen Drive,Allen Drive,Razed,1865,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_39,39 Allen Drive,Allen Drive,Current building,1881,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_46-50,46-50 Allen Drive,Allen Drive,Building complex,1868,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_47,47 Allen Drive,Allen Drive,Razed,1927,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_47_2,47 Allen Drive,Allen Drive,Current building,1927,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_49,49 Allen Drive,Allen Drive,Razed,1974,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_49r,49r Allen Drive,Allen Drive,"Addition, rear, or secondary building",1892,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_52-58,52-58 Allen Drive,Allen Drive,Building complex,1878,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_53-55,53-55 Allen Drive,Allen Drive,Razed,1855,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_53-55_2,53-55 Allen Drive,Allen Drive,Current building,1927,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_57,57 Allen Drive,Allen Drive,"Addition, rear, or secondary building",1885,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_59-61,59-61 Allen Drive,Allen Drive,Current building,1885,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_60,60 Allen Drive,Allen Drive,Current building,1888,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_61,61 Allen Drive,Allen Drive,Razed,1885,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_64,64 Allen Drive,Allen Drive,Razed,1972,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_65,65 Allen Drive,Allen Drive,Razed,1836,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_65_2,65 Allen Drive,Allen Drive,Razed,1917,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_66,66 Allen Drive,Allen Drive,Razed,1886,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_66_2,66 Allen Drive,Allen Drive,Current building,1888,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_67,67 Allen Drive,Allen Drive,Current building,1899,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_70,70 Allen Drive,Allen Drive,Current building,1885,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_71,71 Allen Drive,Allen Drive,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_71_2,71 Allen Drive,Allen Drive,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_77,77 Allen Drive,Allen Drive,Razed,1826,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_77_2,77 Allen Drive,Allen Drive,Current building,1891,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_83,83 Allen Drive,Allen Drive,Razed,1834,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_84,84 Allen Drive,Allen Drive,Razed,1916,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_85,85 Allen Drive,Allen Drive,Current building,1949,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_88,88 Allen Drive,Allen Drive,Razed,1843,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_88_2,88 Allen Drive,Allen Drive,Razed,1856,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_91r,91r Allen Drive,Allen Drive,Razed,1856,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_93-99,93-99 Allen Drive,Allen Drive,Building complex,1856,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_96,96 Allen Drive,Allen Drive,Razed,1837,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_96-100,96-100 Allen Drive,Allen Drive,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_101-103,101-103 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_102-106,102-106 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_107,107 Allen Drive,Allen Drive,Razed,1867,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_108,108 Allen Drive,Allen Drive,Razed,1888,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_110,110 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_110_2,110 Allen Drive,Allen Drive,Razed,1921,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_111,111 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_118,118 Allen Drive,Allen Drive,Razed,1830,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_118_2,118 Allen Drive,Allen Drive,Cross reference to another address,1895,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
allen-dr_120,120 Allen Drive,Allen Drive,Razed,1960,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_124,124 Allen Drive,Allen Drive,Current building,1887,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_124_2,124 Allen Drive,Allen Drive,Razed,1887,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_125,125 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_127-129,127-129 Allen Drive,Allen Drive,Razed,1897,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_130,130 Allen Drive,Allen Drive,Razed,1883,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_130_2,130 Allen Drive,Allen Drive,Current building,1960,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_131,131 Allen Drive,Allen Drive,Razed,1959,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_131r,131r Allen Drive,Allen Drive,Cross reference to another address,1919,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
allen-dr_132,132+ Allen Drive,Allen Drive,Razed,1844,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_132-134,132-134 Allen Drive,Allen Drive,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_133,133 Allen Drive,Allen Drive,Razed,1863,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_133_2,133 Allen Drive,Allen Drive,Razed,1921,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_136,136 Allen Drive,Allen Drive,Razed,1874,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_137,137 Allen Drive,Allen Drive,Current building,1917,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_139-141,139-141 Allen Drive,Allen Drive,Razed,1806,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_144,144 Allen Drive,Allen Drive,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_145,145 Allen Drive,Allen Drive,Building complex,1922,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_146,146 Allen Drive,Allen Drive,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-dr_146_2,146 Allen Drive,Allen Drive,Current building,1964,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_149-151,149-151 Allen Drive,Allen Drive,Current building,1835,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allen-dr_152,152 Allen Drive,Allen Drive,Razed,1872,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-st_4,4+ Allen Street,Allen Street,Razed,1863,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-st_5,5+ Allen Street,Allen Street,Razed,1873,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-st_7-13,7-13 Allen Street,Allen Street,Current building,1895,8,accepted,manual_override,4,1,91-11,11 Allen St|13 Allen St|7 Allen St|9 Allen St,Allen St,91-11,Reviewer selected this footprint,,,matched,Verified via google map street view,2026-08-11T16:30:01.393Z,2,accepted,91-11,91-11
allen-st_8-10,8-10 Allen Street,Allen Street,Current building,1847,8,accepted,manual_override,2,1,101-3,10 Allen St|8 Allen St,Allen St,101-3,Reviewer selected this footprint,,,matched,,2026-08-11T16:30:24.588Z,2,accepted,101-3,101-3
allen-st_14,14 Allen Street,Allen Street,Razed,1851,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allen-st_14-20,14-20 Allen Street,Allen Street,Building complex,1865,8,accepted,manual_override,5,1,101-1,14 Allen St|14 Orchard St|16 Allen St|18 Allen St|20 Allen St,Allen St|Orchard St,101-1,Reviewer selected this footprint,,,matched,,2026-08-11T16:31:49.656Z,2,review,,101-1
allen-st_15-17,15-17 Allen Street,Allen Street,Current building,1895,8,accepted,manual_override,2,1,91-9,15 Allen St|17 Allen St,Allen St,91-9,Reviewer selected this footprint,,,matched,,2026-08-11T16:32:01.825Z,2,accepted,91-9,91-9
allston-ct_1,1 Allston Court,Allston Court,Current building,1871,1,accepted,auto_accept,1,1,711-8,1 Allston Ct,Allston Ct,711-8,Exact standardized address,,,,,,,,,
allston-ct_2,2 Allston Court,Allston Court,Current building,1871,1,accepted,auto_accept,1,1,711-12,2 Allston Ct,Allston Ct,711-12,Exact standardized address,,,,,,,,,
allston-ct_3-4,3-4 Allston Court,Allston Court,Current building,1872,2,accepted,usually_auto_accept,2,1,711-14,3 Allston Ct|4 Allston Ct,Allston Ct,711-14,Hail range contains Address Point number(s),,,,,,,,,
allston-st_6,6+ Allston Street,Allston Street,Razed,1839,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_6-10,6-10 Allston Street,Allston Street,Razed,1881,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_14-20,14-20 Allston Street,Allston Street,Razed,1893,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_22-24,22-24 Allston Street,Allston Street,Razed,1895,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_31,31 Allston Street,Allston Street,Razed,1872,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_43,43 Allston Street,Allston Street,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
allston-st_43_2,43 Allston Street,Allston Street,Current building,1907,1,accepted,auto_accept,1,1,725-6,43 Allston St,Allston St,725-6,Exact standardized address,,,,,,,,,
allston-st_49,49 Allston Street,Allston Street,Cross reference to another address,1868,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
allston-st_50,50 Allston Street,Allston Street,Current building,1929,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
allston-st_57-59,57-59 Allston Street,Allston Street,Current building,1912,8,accepted,manual_override,2,1,724-18,57 Allston St|59 Allston St,Allston St,724-18,Reviewer selected this footprint,,,matched,the building is on the odd side of the street.,2026-08-11T16:39:10.661Z,2,accepted,724-18,724-18
