building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
mellen-st_25,25 Mellen Street,Mellen Street,Current building,1966,7,review,manual_review_loose_address_proximity,7,3,226-17|226-21|999-1753,15 Mellen St|19 Mellen St|21 Mellen St|23 Mellen St|27 Mellen St|29 Mellen St|31 Mellen St,Mellen St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (226-17: Δ10 house numbers, 18.4 m, 226-21: Δ2 house numbers, 0.0 m, 999-1753: Δ2 house numbers, 4.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
memorial-dr_727-739,727-739 Memorial Drive,Memorial Drive,Current building,1945,7,review,manual_review_loose_address_proximity,3,3,718-5|718-7|721-1,719 Memorial Dr|730 Memorial Dr|748 Memorial Dr,Memorial Dr,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (718-5: Δ9 house numbers, 0.0 m, 718-7: Δ1 house numbers, 0.0 m, 721-1: Δ8 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
memorial-dr_935,935 Memorial Drive,Memorial Drive,Current building,1929,7,review,manual_review_loose_address_proximity,2,2,513-1|513-2,945 Memorial Dr,Memorial Dr,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (513-1: Δ10 house numbers, 0.0 m, 513-2: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
memorial-dr_950-965,950-965 Memorial Drive,Memorial Drive,Current building,,7,review,manual_review_loose_address_proximity,4,3,398-4|513-1|513-2,945 Memorial Dr|971 Memorial Dr|975 Memorial Dr,Memorial Dr,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (398-4: Δ6 house numbers, 0.0 m, 513-1: Δ5 house numbers, 0.0 m, 513-2: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
memorial-dr_982,982 Memorial Drive,Memorial Drive,Current building,1924,7,review,manual_review_loose_address_proximity,2,2,398-4|999-836,975 Memorial Dr|984 Memorial Dr,Memorial Dr,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (398-4: Δ7 house numbers, 0.0 m, 999-836: Δ2 house numbers, 19.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
mifflin-pl_11-13,11-13 Mifflin Place,Mifflin Place,Current building,1901,7,review,manual_review_loose_address_proximity,1,1,355-9,1 Mifflin Pl,Mifflin Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (355-9: Δ10 house numbers, 19.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
museum-st_113,113 Museum Street,Museum Street,Current building,1895,7,review,manual_review_loose_address_proximity,3,1,999-3672,107 Museum St|109 Museum St|111 Museum St,Museum St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3672: Δ2 house numbers, 3.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
museum-st_115,115 Museum Street,Museum Street,Current building,,7,review,manual_review_loose_address_proximity,3,1,999-3672,107 Museum St|109 Museum St|111 Museum St,Museum St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3672: Δ4 house numbers, 3.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
myrtle-ave_43,43 Myrtle Avenue,Myrtle Avenue,"Addition, rear, or secondary building",1925,7,review,manual_review_loose_address_proximity,7,2,281-1|999-1301,33 Myrtle Ave|35 Myrtle Ave|38 Myrtle Ave|39 Myrtle Ave|40 Myrtle Ave|41 Myrtle Ave|48 Myrtle Ave,Myrtle Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (281-1: Δ2 house numbers, 0.0 m, 999-1301: Δ8 house numbers, 9.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
new-st_75,75 New Street,New Street,Current building,1969,7,review,manual_review_loose_address_proximity,1,1,98-3,77 New St,New St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (98-3: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
otis-st_26,26 Otis Street,Otis Street,Current building,1897,7,review,manual_review_loose_address_proximity,2,1,461-1,31 Otis St|33 Otis St,Otis St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (461-1: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
otis-st_36-40,36-40 Otis Street,Otis Street,Current building,1889,7,review,manual_review_loose_address_proximity,2,1,461-1,31 Otis St|33 Otis St,Otis St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (461-1: Δ3 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
oxford-st_40,40 Oxford Street,Oxford Street,Current building,1962,7,review,manual_review_loose_address_proximity,1,1,999-3359,50 Oxford St,Oxford St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3359: Δ10 house numbers, 2.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
oxford-st_42-44,42-44 Oxford Street,Oxford Street,"Addition, rear, or secondary building",1946,7,review,manual_review_loose_address_proximity,4,2,241-65|999-3359,50 Oxford St|52 Oxford St,Oxford St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (241-65: Δ8 house numbers, 0.0 m, 999-3359: Δ6 house numbers, 2.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
pearl-st_185,185 Pearl Street,Pearl Street,Current building,1907,7,review,manual_review_loose_address_proximity,5,2,692-10|999-180,176 Pearl St|178 Pearl St|180 Pearl St|182 Pearl St|187 Pearl St,Pearl St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (692-10: Δ2 house numbers, 14.0 m, 999-180: Δ3 house numbers, 13.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
pemberton-st_9,9 Pemberton Street,Pemberton Street,Current building,1912,7,review,manual_review_loose_address_proximity,6,2,77-6|999-2710,11 Pemberton St|13 Pemberton St|15 Pemberton St|17 Pemberton St|19 Pemberton St|5 Pemberton St,Pemberton St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (77-6: Δ2 house numbers, 0.0 m, 999-2710: Δ8 house numbers, 17.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
pemberton-st_205,205 Pemberton Street,Pemberton Street,Building complex,1988,7,review,manual_review_loose_address_proximity,15,9,90-1|90-11|90-2|90-21|90-22|90-4|90-5|999-2615|999-2623,195 Pemberton St|196 Pemberton St|197 Pemberton St|199 Pemberton St|203 Pemberton St|203-1 Pemberton St|203-2 Pemberton St|203-3 Pemberton St|203-4 Pemberton St|203-5 Pemberton St|203-6 Pemberton St|203-7 Pemberton St|208 Pemberton St|210 Pemberton St|210-R Pemberton St,Pemberton St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (90-1: Δ8 house numbers, 0.0 m, 90-11: Δ2 house numbers, 0.0 m, 90-2: Δ2 house numbers, 0.0 m, 90-21: Δ2 house numbers, 0.0 m, 90-22: Δ2 house numbers, 0.0 m, 90-4: Δ2 house numbers, 0.0 m, 90-5: Δ2 house numbers, 0.0 m, 999-2615: Δ9 house numbers, 13.0 m, 999-2623: Δ5 house numbers, 5.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
phillips-pl_6_2,6 Phillips Place,Phillips Place,Current building,1960,7,review,manual_review_loose_address_proximity,2,2,288-11|999-1239,10 Phillips Pl|9 Phillips Pl,Phillips Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (288-11: Δ4 house numbers, 0.0 m, 999-1239: Δ3 house numbers, 14.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
pleasant-st_175,175 Pleasant Street,Pleasant Street,Current building,2002,7,review,manual_review_loose_address_proximity,6,4,681-12|681-14|715-1|999-3319,165 Pleasant St|170 Pleasant St|172 Pleasant St|173 Pleasant St|174 Pleasant St|176 Pleasant St,Pleasant St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (681-12: Δ10 house numbers, 0.0 m, 681-14: Δ2 house numbers, 0.0 m, 715-1: Δ1 house numbers, 8.8 m, 999-3319: Δ1 house numbers, 15.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
porter-rd_71,71 Porter Road,Porter Road,Current building,1899,7,review,manual_review_loose_address_proximity,8,3,100-22|104-3|999-2543,62 Porter Rd|64 Porter Rd|65 Porter Rd|67 Porter Rd|70 Porter Rd|73 Porter Rd|78 Porter Rd|80 Porter Rd,Porter Rd,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (100-22: Δ7 house numbers, 19.0 m, 104-3: Δ1 house numbers, 0.0 m, 999-2543: Δ7 house numbers, 13.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
porter-st_19,19 Porter Street,Porter Street,Current building,1950,7,review,manual_review_loose_address_proximity,9,6,363-1|363-14|367-28|367-35|999-866|999-869,10 Porter St|10-R Porter St|15 Porter St|16 Porter St|17 Porter St|18 Porter St|20 Porter St|22 Porter St|26 Porter St,Porter St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (363-1: Δ9 house numbers, 14.4 m, 363-14: Δ2 house numbers, 0.0 m, 367-28: Δ3 house numbers, 0.0 m, 367-35: Δ1 house numbers, 10.6 m, 999-866: Δ1 house numbers, 11.0 m, 999-869: Δ7 house numbers, 19.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
prentiss-st_92-94,92-94 Prentiss Street,Prentiss Street,Current building,,7,review,manual_review_loose_address_proximity,1,1,999-4146,91 Prentiss St,Prentiss St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-4146: Δ1 house numbers, 13.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
prospect-st_265,265 Prospect Street,Prospect Street,Current building,1964,7,review,manual_review_loose_address_proximity,3,2,394-12|415-2,256 Prospect St|258 Prospect St|259 Prospect St,Prospect St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (394-12: Δ6 house numbers, 0.0 m, 415-2: Δ7 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
putnam-ave_82,82 Putnam Avenue,Putnam Avenue,Current building,1900,7,review,manual_review_loose_address_proximity,8,2,553-5|999-3448,74 Putnam Ave|76 Putnam Ave|77 Putnam Ave|79 Putnam Ave|81 Putnam Ave|83 Putnam Ave|88 Putnam Ave|90 Putnam Ave,Putnam Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (553-5: Δ1 house numbers, 0.0 m, 999-3448: Δ3 house numbers, 17.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
